quizzes,solutions
796318542831520976452967081527689134314270698968140257680451729279836405145792863,796318542831524976452967381527689134314275698968143257683451729279836415145792863
105407639630185427427639185762913048548762913913548762874296351350874296296301874,185427639639185427427639185762913548548762913913548762874296351351874296296351874
459728613613549278208163459196854032584372190732916504367491025825637941941085367,459728613613549278278163459196854732584372196732916584367491825825637941941285367
957364218463821597128759640574136809289475361631002750312598470746213985895647132,957364218463821597128759643574136829289475361631982754312598476746213985895647132
461982753928357614375416209259731846684295137003648502502174968896523470147869325,461982753928357614375416289259731846684295137713648592532174968896523471147869325
309852760167394528825176943736948215512703489984520630693485172271639854408217396,349852761167394528825176943736948215512763489984521637693485172271639854458217396
971850243342917568865324179536249781294170035087563492758632914623491857419780026,971856243342917568865324179536249781294178635187563492758632914623491857419785326
653290487048306921192847536810573692269418753375962148507639214421785369936124805,653291487748356921192847536814573692269418753375962148587639214421785369936124875
376918542524367918981542367458603170197485623032179480265031894849256701713894256,376918542524367918981542367458623179197485623632179485265731894849256731713894256
782643915195782463643195872930850246857426391406931587369018724274060158518274639,782643915195782463643195872931857246857426391426931587369518724274369158518274639
469258173731964285852137906143689527275341690906570014628705439517493862394826751,469258173731964285852137946143689527275341698986572314628715439517493862394826751
074521698125086347689473102893047265741652839256398714930214586412865973568739021,374521698125986347689473152893147265741652839256398714937214586412865973568739421
751430802643298715829517634975641328164823957382759146510384209297165483408972501,751436892643298715829517634975641328164823957382759146516384279297165483438972561
142593768395678421876241950039785106614932875587416392761324089423859617950167230,142593768395678421876241953239785146614932875587416392761324589423859617958167234
216983745008475612547162893182739564973654281465821309624318957759246138831090026,216983745398475612547162893182739564973654281465821379624318957759246138831597426
912653784653847291847012065526438017438179652079526843290364178781295406364781529,912653784653847291847912365526438917438179652179526843295364178781295436364781529
761398542254761983398254617825476390406139208039825764982547136603982475547610829,761398542254761983398254617825476391476139258139825764982547136613982475547613829
248607531531482709760305248390154682415826397682973415173548926926731854854269170,248697531531482769769315248397154682415826397682973415173548926926731854854269173
637004519001673428842915376319467285528091764476582193180739642264158937793246851,637824519951673428842915376319467285528391764476582193185739642264158937793246851
506290471104365920829741635683129754912574386407836219241657890765983142398412567,536298471174365928829741635683129754912574386457836219241657893765983142398412567
726091403354627891198453627612038074475216908839574216943765182281349765567180349,726891453354627891198453627612938574475216938839574216943765182281349765567182349
195283764832047951476519308350872649904135287728496510213768495687054132549321876,195283764832647951476519328351872649964135287728496513213768495687954132549321876
857246901093578246624931578538762419901385762276409385460153827782694153315027694,857246931193578246624931578538762419941385762276419385469153827782694153315827694
752816340168049275493275816684703152937152468501468793809537621375621984210984537,752816349168349275493275816684793152937152468521468793849537621375621984216984537
573196840824357916960482537730561294249873651615920783496238175382715469057640328,573196842824357916961482537738561294249873651615924783496238175382715469157649328
304129508857643129902078643629781435178435296543296781096812057735964812281357964,364129578857643129912578643629781435178435296543296781496812357735964812281357964
861392457923754681547186293479561328615023749038947160154630072792415836306279514,861392457923754681547186293479561328615823749238947165154638972792415836386279514
815637409736940185249518376981375264573426891624189753360894517408750632157063948,815637429736942185249518376981375264573426891624189753362894517498751632157263948
065249371137685294429307658783456129912803465546192837358964712690701583071538946,865249371137685294429317658783456129912873465546192837358964712694721583271538946
487031562913560478520478931092685714658714329741029685064197253235846197179253846,487931562913562478526478931392685714658714329741329685864197253235846197179253846
271483659384950271659172384716248593042395010503617842427839165938561427165724038,271483659384956271659172384716248593842395716593617842427839165938561427165724938
312895746467130598985647231596471823238956174041020659654703982829564310173289465,312895746467132598985647231596471823238956174741328659654713982829564317173289465
046952873952873146803146952305607214687214395214395687521739460468521739739408521,146952873952873146873146952395687214687214395214395687521739468468521739739468521
605398471471652309389417605137004968968173542542986137856739214214865793793041856,625398471471652389389417625137524968968173542542986137856739214214865793793241856
379648521468152397512709486946581273237496005801027964123974658685213049794865132,379648521468152397512739486946581273237496815851327964123974658685213749794865132
587436192604192785291780436123957864468301957759864321306279548902048613845613279,587436192634192785291785436123957864468321957759864321316279548972548613845613279
875069432619204587324785961296473015740518629158906304462357198537891246981642753,875169432619234587324785961296473815743518629158926374462357198537891246981642753
649873521873512694512009807438725169196430752720196483984357216261904375357261948,649873521873512694512649837438725169196438752725196483984357216261984375357261948
279316408584279630316084927795162384162843579803795216431958762627430895958627103,279316458584279631316584927795162384162843579843795216431958762627431895958627143
497268351628053049513947862352471986741689205869532174175894623904326017236705498,497268351628153749513947862352471986741689235869532174175894623984326517236715498
178523496964817023235406817782935064641278935359164278506701382823659741410382659,178523496964817523235496817782935164641278935359164278596741382823659741417382659
591647328764308915832915647325179486648253179917086250250761834483592761170804592,591647328764328915832915647325179486648253179917486253259761834483592761176834592
671943285285671943943285601059812736736459812812036459168097524397524168504068397,671943285285671943943285671459812736736459812812736459168397524397524168524168397
176259483259348761348106592561492837492783615083561920915024376824637109637905248,176259483259348761348176592561492837492783615783561924915824376824637159637915248
162035487059784012847216539678152943493867251521349068734628195915473826286501074,162935487359784612847216539678152943493867251521349768734628195915473826286591374
539820716716539824824716509168300245397245168245160397682971453971053682453682971,539824716716539824824716539168397245397245168245168397682971453971453682453682971
925648173307020468846713259069874531153902784478351692734195806591286347682437915,925648173317529468846713259269874531153962784478351692734195826591286347682437915
795641382823795164041803079236958741417236895958417623304582907582179406179364258,795641382823795164641823579236958741417236895958417623364582917582179436179364258
985612347126473859734598061618047035472350186593861724241035698869124573357086412,985612347126473859734598261618247935472359186593861724241735698869124573357986412
361485792584792163207163485758021634129634857436807921975010348843579216610348579,361485792584792163297163485758921634129634857436857921975216348843579216612348579
842069137731482956659371248427950613598106720316247895165723489273894561084615302,842569137731482956659371248427958613598136724316247895165723489273894561984615372
526478193874319206003625084165842379739561428248937615682794501351286047497153862,526478193874319256913625784165842379739561428248937615682794531351286947497153862
519467803238915476764032951971624385426358197850170642147286039395741268682590714,519467823238915476764832951971624385426358197853179642147286539395741268682593714
274186953618390427539742861827619045961034082453078196745821639182963574396450218,274186953618395427539742861827619345961534782453278196745821639182963574396457218
563840071791563482842791603425918367918637205037425198309256814256184739184379526,563842971791563482842791653425918367918637245637425198379256814256184739184379526
265841397841307265397265841134029586729586134586134729403952618952618400018473952,265841397841397265397265841134729586729586134586134729473952618952618473618473952
495217683217386094386495712049521837738649125521738946902173468173864209864902370,495217683217386594386495712649521837738649125521738946952173468173864259864952371
546320798709645132123987564674053981300819647918470325831794256265138479497562813,546321798789645132123987564674253981352819647918476325831794256265138479497562813
438169752527348061619057840394716528285934617176025439751480096963571284842693175,438169752527348961619257843394716528285934617176825439751482396963571284842693175
840592361952613740163487259479051836638709120521368974795126483216834597384975610,847592361952613748163487259479251836638749125521368974795126483216834597384975612
325481967697532184814769205153894020948027513276315098562143879089256341431978652,325481967697532184814769235153894726948627513276315498562143879789256341431978652
136457928829631007754928631391765842567842193240193705980510274472389516615274389,136457928829631457754928631391765842567842193248193765983516274472389516615274389
293871405506329187710654930659132748874965213321487596485296071962713854137548609,293871465546329187718654932659132748874965213321487596485296371962713854137548629
864957132970231648213846759596372814481569270327418960658793421142680390739024586,864957132975231648213846759596372814481569273327418965658793421142685397739124586
061458327854732091237109584486527913193684275725301846312046758578013469649875132,961458327854732691237169584486527913193684275725391846312946758578213469649875132
647028153982135647103674982365749218208356790790281365506492831831567429429813576,647928153982135647153674982365749218218356794794281365576492831831567429429813576
342701869689234157517968432264173598958026371731895624103587946075600213496312785,342751869689234157517968432264173598958426371731895624123587946875649213496312785
470261598895734621126958374342196785587023906619075043968547132031689457754312869,473261598895734621126958374342196785587423916619875243968547132231689457754312869
367451289289736514514928367192387045645219873873564192021893756938675001756102930,367451289289736514514928367192387645645219873873564192421893756938675421756142938
613894725094725613720613894369482571071360482480571369247156938156938247938240156,613894725894725613725613894369482571571369482482571369247156938156938247938247156
795236184184759263063148790076482510519367028428591376657823940941675832832914657,795236184184759263263148795376482519519367428428591376657823941941675832832914657
104807256652914783387562491023496178946781325871250649465179032710328564238645917,194837256652914783387562491523496178946781325871253649465179832719328564238645917
602437918819520347743198256427081695596204831138965724985642173264713509371809462,652437918819526347743198256427381695596274831138965724985642173264713589371859462
640798120789231465213654879370512694521046738964387201896103542452869317137425986,645798123789231465213654879378512694521946738964387251896173542452869317137425986
057642839908517264462398751621834905384759126579261483093125648846973502205486397,157642839938517264462398751621834975384759126579261483793125648846973512215486397
763204859895367421412598736908726145104839672627401980581970264246185397379642518,763214859895367421412598736938726145154839672627451983581973264246185397379642518
964231587785964102031785469357849216849612753612357948500426371170598604426173895,964231587785964132231785469357849216849612753612357948598426371173598624426173895
326147985714508002859263471085329167032716548671854293593672810148935726267481359,326147985714598632859263471485329167932716548671854293593672814148935726267481359
756321894320084576984756231690175042175432968432698715569017483217843659803569127,756321894321984576984756231698175342175432968432698715569217483217843659843569127
726349815185627493943581270459168327861732549237950681514876902670290154392405768,726349815185627493943581276459168327861732549237954681514876932678293154392415768
784260910632519874195078362351794280826135497947682501213957648468321759579806123,784263915632519874195478362351794286826135497947682531213957648468321759579846123
632597481975814026148263709789102563421635897356978214260359178817426035593701642,632597481975814326148263759789142563421635897356978214264359178817426935593781642
581026947632749508974015623719208364825463791346197852268934075493571286157680439,581326947632749518974815623719258364825463791346197852268934175493571286157682439
340267851726518340851493726974826135682051974105709682467182593593674218218035467,349267851726518349851493726974826135682351974135749682467182593593674218218935467
824976351503842096967531482452768139786310245300025678648197523235684917179253864,824976351513842796967531482452768139786319245391425678648197523235684917179253864
425783961873619524069245378604508137058371496731964852587136249316092780942857613,425783961873619524169245378694528137258371496731964852587136249316492785942857613
807456192465201378219803054392687541150329786678145923941732865723508419586914237,837456192465291378219873654392687541154329786678145923941732865723568419586914237
450318260813269750962754308674835921129476805538921476785193642391602587246587193,457318269813269754962754318674835921129476835538921476785193642391642587246587193
536107492294563871178249035981324567342756189765918043620875004857491326419632758,536187492294563871178249635981324567342756189765918243623875914857491326419632758
914376258058941367367205904891463725436752891725019436509134672670598143143627589,914376258258941367367285914891463725436752891725819436589134672672598143143627589
548269073731458962629371804495020738387940621216837549172583496853694017964712385,548269173731458962629371854495126738387945621216837549172583496853694217964712385
974651823156238947832479105368907514541803792029145386603782459287594631495316208,974651823156238947832479165368927514541863792729145386613782459287594631495316278
036815790158479236094623158615987023420561879879342615902136587587294361361758942,236815794158479236794623158615987423423561879879342615942136587587294361361758942
470651938516389724893247065659738412241965803387124006704512689125896347968473251,472651938516389724893247165659738412241965873387124596734512689125896347968473251
584627391013584762627913458275136984130849527849275613758362149300091870490758236,584627391913584762627913458275136984136849527849275613758362149362491875491758236
801649753096375821753080496379518042642937185185264379034751208268493517517826934,821649753496375821753182496379518642642937185185264379934751268268493517517826934
578341926269857341413920857326795184841632790907104632132560470784213569095478213,578341926269857341413926857326795184841632795957184632132569478784213569695478213
183645279729813645465279813034507921657921304290384567306752198910436752572108436,183645279729813645465279813834567921657921384291384567346752198918436752572198436
375268049628194753914705286046519837159873462783426591402351670531687924867942300,375268149628194753914735286246519837159873462783426591492351678531687924867942315
953216487784935162261748359428357691196082073305169824812504936547693218009021745,953216487784935162261748359428357691196482573375169824812574936547693218639821745
943287615615430720728156943861945370094723801372618594286591437159304286430862159,943287615615439728728156943861945372594723861372618594286591437159374286437862159
600173859589462371731958264817529436095634187346781925452306708978245613063097542,624173859589462371731958264817529436295634187346781925452316798978245613163897542
176985304598432617243761859435620108981354276062819040817593462359246781604178935,176985324598432617243761859435627198981354276762819543817593462359246781624178935
142537060896124537573869024350648271217395648680271395725983416461752983008416752,142537869896124537573869124359648271217395648684271395725983416461752983938416752
961738425254691830370524196743152968512869374689473251836240519427905083100386742,961738425254691837378524196743152968512869374689473251836247519427915683195386742
456287913827193406913546827392401785641870392785932641574308169169754238230009574,456287913827193456913546827392461785641875392785932641574328169169754238238619574
517369824248517936369040751721956483804721095956034172182675349675493218493182007,517369824248517936369248751721956483834721695956834172182675349675493218493182567
279581346518036927463297801846370195951064732327915684795148263184023509632759408,279581346518436927463297851846372195951864732327915684795148263184623579632759418
980532674067189352230764819190625487748391265526847931879213506312456008654978123,981532674467189352235764819193625487748391265526847931879213546312456798654978123
379651824615248739284097165140839570093760412756124983967502348438976201521483697,379651824615248739284397165142839576893765412756124983967512348438976251521483697
721895346463217958589634172370581694046723815050469237215948063894376501637152480,721895346463217958589634172372581694946723815158469237215948763894376521637152489
852134079076805341143967258469782135728513964531496827687051093215349780394678012,852134679976825341143967258469782135728513964531496827687251493215349786394678512
062158730185397642379426815516983427207061398938274156650819273891732564723640980,462158739185397642379426815516983427247561398938274156654819273891732564723645981
945001376736495281821370495172963850693854712580712963410627039359148627267539148,945281376736495281821376495172963854693854712584712963418627539359148627267539148
284503176716248359539761824923615740078932561651407293195876032340150687867324915,284593176716248359539761824923615748478932561651487293195876432342159687867324915
640275813831604275250810694316420587508361429492587361783146952925738106164952738,649275813831694275257813694316429587578361429492587361783146952925738146164952738
473986125125374689689521473254637891736108204801402736912045368547863010368219547,473986125125374689689521473254637891736198254891452736912745368547863912368219547
291870653748053129536129874465231798312098546987506231179485362854302917623907480,291874653748653129536129874465231798312798546987546231179485362854362917623917485
986742513310896274472130609154683920863079451720514368631928705547361892298457136,986742513315896274472135689154683927863279451729514368631928745547361892298457136
243678519786951243519304786467589132890213467032700895374865920921430658658192374,243678519786951243519324786467589132895213467132746895374865921921437658658192374
168457309093180547475239016546072981327891654819564730734928165982615473651043298,168457329293186547475239816546372981327891654819564732734928165982615473651743298
943571862862934517517826943350718290781269304290340780475182639128603475639457128,943571862862934517517826943354718296781269354296345781475182639128693475639457128
370826954504017682862549731618952403043601290925734168457163829289475316136298547,371826954594317682862549731618952473743681295925734168457163829289475316136298547
942356871365781294018924536687192345450678912129435768076819003891043657234567089,942356871365781294718924536687192345453678912129435768576819423891243657234567189
832541796415796283967283501158067902674932815329815467583174620096058174701629358,832541796415796283967283541158467932674932815329815467583174629296358174741629358
637512984849376105251498763316925847478163259592084631764231098085607312123059406,637512984849376125251498763316925847478163259592784631764231598985647312123859476
259148367841763250367952841478396512693215478502804693734629185026081734180437026,259148367841763259367952841478396512693215478512874693734629185926581734185437926
174256903893174526256893714038041690541962378902738451487615239615320847329407165,174256983893174526256893714738541692541962378962738451487615239615329847329487165
973681020618042903524937618786154239239068145145093786851429367067815492492376851,973681524618542973524937618786154239239768145145293786851429367367815492492376851
297164053401503072385792614726841395148935267539627480674318529813259706952476038,297164853461583972385792614726841395148935267539627481674318529813259746952476138
736948512125763498984150603518627349493581067072439851261374085859210734347895120,736948512125763498984152673518627349493581267672439851261374985859216734347895126
675239184401567093392148576569823741107056830238714965716395028953082617824671359,675239184481567293392148576569823741147956832238714965716395428953482617824671359
324678951786195320951432086549326817810954263263781540435267198198543670070819435,324678951786195324951432786549326817817954263263781549435267198198543672672819435
874156239156392087390874615215439768439687501687015943921740806568921374743568092,874156239156392487392874615215439768439687521687215943921743856568921374743568192
254871390178693254396402178961045780543287061782169543439028617825716409617934825,254871396178693254396452178961345782543287961782169543439528617825716439617934825
851269047962743801347058962529376410673814529418925673784501206195632784236087195,851269347962743851347158962529376418673814529418925673784591236195632784236487195
420358619358961274960427583830095467195746028706832951513679042679284135284513796,427358619358961274961427583832195467195746328746832951513679842679284135284513796
498621537357084612062073948715398426839462175246157380684215093021739864970846251,498621537357984612162573948715398426839462175246157389684215793521739864973846251
945782061782613594613905278098271436271364859364598127439857602126439785850120940,945782361782613594613945278598271436271364859364598127439857612126439785857126943
976130480458970123032458967693215874215847639847693250360524798789361542504789316,976132485458976123132458967693215874215847639847693251361524798789361542524789316
572140083683275941941386572268750394394802157157490268726514839415938726839020415,572149683683275941941386572268751394394862157157493268726514839415938726839627415
975143826431826597208597143659071230704238960382965471123689750896750312547312689,975143826431826597268597143659471238714238965382965471123689754896754312547312689
176843592592716483083952176219467358600538209358129647734085961820091734961374825,176843592592716483483952176219467358647538219358129647734285961825691734961374825
627305914853140206491762538769238051382514697145976820036851749974023185518497362,627385914853149276491762538769238451382514697145976823236851749974623185518497362
956032781432817695817956243568329407320174856174508930703681529681295374295043168,956432781432817695817956243568329417329174856174568932743681529681295374295743168
245931760319768524687524931531896472900472153724153896453019280096087345872345619,245931768319768524687524931531896472968472153724153896453619287196287345872345619
092564708830291564465730291321409806678123459954876123586317942713942085249685317,192564738837291564465738291321459876678123459954876123586317942713942685249685317
697234185815096342432518960326451708978623014154070236781962453543187629269345801,697234185815796342432518967326451798978623514154879236781962453543187629269345871
457860092681293745923547108768912534345678219002435876234756981576189420819324057,457861392681293745923547168768912534345678219192435876234756981576189423819324657
160325974049861352523040816635792148297184560481536729914658230372019685856273491,168325974749861352523947816635792148297184563481536729914658237372419685856273491
634759180801463759507182463753918246462300918189246375376591024910824637248637591,634759182821463759597182463753918246462375918189246375376591824915824637248637591
286475319139086745475139826092064571864751902751392684928640153647510298513920467,286475319139286745475139826392864571864751932751392684928647153647513298513928467
852040930164397258739528061028415796541976803697283145215064389983152674476839512,852641937164397258739528461328415796541976823697283145215764389983152674476839512
345178296026403187017269435168092743473081529259734618784916350502847961691325874,345178296926453187817269435168592743473681529259734618784916352532847961691325874
843617592205380671176529348738190204452873069961245837519432786687951403324708915,843617592295384671176529348738196254452873169961245837519432786687951423324768915
793825461825461793461703805254617938610038254938254617082546179046170382179382546,793825461825461793461793825254617938617938254938254617382546179546179382179382546
356204179824910365197536842948701236571023984203498517789065423615342798432879650,356284179824917365197536842948751236571623984263498517789165423615342798432879651
756893241893124567024706938082415796679382154405679823201547089047968312968231475,756893241893124567124756938382415796679382154415679823231547689547968312968231475
381549026672813549954026813543297168816035297709108435067384952295671384438952071,381549726672813549954726813543297168816435297729168435167384952295671384438952671
234650187718342659905007342473265918801734265526918734159870420642591873387426591,234659187718342659965187342473265918891734265526918734159873426642591873387426591
721985436580634721436120089672801903158349672903076158215498367894763215367512894,721985436589634721436127589672851943158349672943276158215498367894763215367512894
041290738926783415873451269654932871392017546187564020065379180418625397739148652,541296738926783415873451269654932871392817546187564923265379184418625397739148652
349182065765349182182065349827653491491827053650491827276504918534918276918206034,349182765765349182182765349827653491491827653653491827276534918534918276918276534
893726504627415893510008627245831976138679245976542138369057481752104369481063752,893726514627415893514398627245831976138679245976542138369257481752184369481963752
314902568658314792972658134497265380265831040831497025049706853726583419583149276,314972568658314792972658134497265381265831947831497625149726853726583419583149276
672913508584267103139458627305684710721039864846172359467021985213890476958746231,672913548584267193139458627395684712721539864846172359467321985213895476958746231
752918304108463275643572819027851693581396742930247158869734501374025986205689437,752918364198463275643572819427851693581396742936247158869734521374125986215689437
914578620875263149362419758023946581049851237158327496530692810481735062296184075,914578623875263149362419758723946581649851237158327496537692814481735962296184375
024658739307241500805073412539127648712864953486395271653719824248536097971482365,124658739397241586865973412539127648712864953486395271653719824248536197971482365
917425863638971245402603791189507032574362918320198457243816079795234186860759324,917425863638971245452683791189547632574362918326198457243816579795234186861759324
915723480327486019684519723598137264462895037731260895170342658856971342203658071,915723486327486519684519723598137264462895137731264895179342658856971342243658971
268354791079862034453971600691285347082437916734196825047618253325749068816523479,268354791179862534453971682691285347582437916734196825947618253325749168816523479
710385962853926417269471350630719845548263791197850206386192504475638129901547683,714385962853926417269471358632719845548263791197854236386192574475638129921547683
163982057829507106475316892691825743704169285258473619542701968986254370017698524,163982457829547136475316892691825743734169285258473619542731968986254371317698524
372546189891273564645198237010627845726854391458319672264985013037462908589731020,372546189891273564645198237913627845726854391458319672264985713137462958589731426
902746831318529067674083295235974186497618523861350749146830972580297614729461058,952746831318529467674183295235974186497618523861352749146835972583297614729461358
017936245240871963963254817581769324796040581324518796602480179170623458458197632,817936245245871963963254817581769324796342581324518796632485179179623458458197632
021359647395764128746012593468230750957486312213975864574628931039547086682190475,821359647395764128746812593468231759957486312213975864574628931139547286682193475
540937216030162584261045793954371862806459037103628945395716428482593671617284359,548937216739162584261845793954371862826459137173628945395716428482593671617284359
923085674764293185810074293258017369639528417147369508382051946571946832496830751,923185674764293185815674293258417369639528417147369528382751946571946832496832751
274060538538427019019853274421396807857142963963785421146539702095278146782614395,274961538538427619619853274421396857857142963963785421146539782395278146782614395
501760938476038215893215764730089052265347189918652347307591426159426873642873591,521764938476938215893215764734189652265347189918652347387591426159426873642873591
642351089351978426978642513413589267589726034726413805195867042234190678867034950,642351789351978426978642513413589267589726134726413895195867342234195678867234951
437196208691028374825730016358479162216853049974612580783041625149265837562387491,437196258691528374825734916358479162216853749974612583783941625149265837562387491
936874215784510693152396478527601980849057136361489752278165340403728561615940827,936874215784512693152396478527631984849257136361489752278165349493728561615943827
762159408591038276384206150913784562025391784847562391259813647476925813038647025,762159438591438276384276159913784562625391784847562391259813647476925813138647925
231987465078564012546203789389706024410398657765421893193875246057642931624139578,231987465978564312546213789389756124412398657765421893193875246857642931624139578
537268941491035682862194357928413765670029130314570298189347526703652819256981470,537268941491735682862194357928413765675829134314576298189347526743652819256981473
069357120375214986241896537137942658924508713506173092758431269692785341403029875,869357124375214986241896537137942658924568713586173492758431269692785341413629875
184936057369570841725418093251384976843769512607025438510643729436297185972851360,184936257369572841725418693251384976843769512697125438518643729436297185972851364
017285469946713820580649173631857942094036587708492316175928634829364751460571298,317285469946713825582649173631857942294136587758492316175928634829364751463571298
187596304234010596956324807690245173713968245425173068801459732372681459549732681,187596324234817596956324817698245173713968245425173968861459732372681459549732681
819625407374891265602347981540739810128564379793182654405978126261453798087016543,819625437374891265652347981546739812128564379793182654435978126261453798987216543
823679145415328796906514283239407518704851329158932674641205907397106852582793061,823679145415328796976514283239467518764851329158932674641285937397146852582793461
937586421214379865658042793502491637149763008376825014493657182820934576765218049,937586421214379865658142793582491637149763258376825914493657182821934576765218349
413276895598431702260589314184603509632957481975148230346792150851364907729815643,413276895598431762267589314184623579632957481975148236346792158851364927729815643
731659248569080317824371690176592834483016529952843061605928473298437150347165982,731659248569284317824371695176592834483716529952843761615928473298437156347165982
341287596596341207207596340403862915005473862862915473724658139139724658658139720,341287596596341287287596341473862915915473862862915473724658139139724658658139724
972548016136927854504163792413679528258431967007085143300752481841396275725814639,972548316136927854584163792413679528258431967697285143369752481841396275725814639
486327051203915684159648300627031049948762513315894726594280137731459268862173495,486327951273915684159648372627531849948762513315894726594286137731459268862173495
673859120241036598985012367127683459594200036368945712830524671716398245452167983,673859124241736598985412367127683459594271836368945712839524671716398245452167983
793850612026379854548612379231798546465123798987546103610237985372985461859401007,793854612126379854548612379231798546465123798987546123614237985372985461859461237
341872560007569314596314872978456231213900456465231907732698145154723698689145703,341872569827569314596314872978456231213987456465231987732698145154723698689145723
670193285193520746528674931359862104862417093417359628046731859985046317731985062,674193285193528746528674931359862174862417593417359628246731859985246317731985462
419052738265738194873194052981405073546270819327819465138946527752301946694527081,419652738265738194873194652981465273546273819327819465138946527752381946694527381
165479283823056947097832615231645798978203564654987321509728036316590872782360459,165479283823156947497832615231645798978213564654987321549728136316594872782361459
250489763076251894089376512063712945594863027702594638938620451627145389145938276,251489763376251894489376512863712945594863127712594638938627451627145389145938276
271438690438596172596071834849650021123840756657120948985762413762314589314085267,271438695438596172596271834849657321123849756657123948985762413762314589314985267
428391756567428139391560802274980561983005427615274398052849613849136075136752984,428391756567428139391567842274983561983615427615274398752849613849136275136752984
475862931802319040319475280541287693287936154936041728153704869724698315698053472,475862931862319547319475286541287693287936154936541728153724869724698315698153472
149856732327194586865372914271489365490005127653217849986523471704968203532041098,149856732327194586865372914271489365498635127653217849986523471714968253532741698
761925348843716259952834167275349081186257093394108572420683715517402836038571904,761925348843716259952834167275349681186257493394168572429683715517492836638571924
291870653748053129536129874465231798312098546987506231179485362854302917623907480,291874653748653129536129874465231798312798546987546231179485362854362917623917485
856031092294865317713240658379452180681390524025618973930584761167923845548176239,856731492294865317713249658379452186681397524425618973932584761167923845548176239
245107639396425781817936524450703296173692845962548317581079402039264158624851903,245187639396425781817936524458713296173692845962548317581379462739264158624851973
174693258639208147205147693000810769841769325796325814518476932460932581923581476,174693258639258147285147693352814769841769325796325814518476932467932581923581476
364921587507643192192875364438162709759384216216597038971458620623719045840206971,364921587587643192192875364438162759759384216216597438971458623623719845845236971
639185724158704603742603185814237956965841237273950841591408362320519478487362509,639185724158724693742693185814237956965841237273956841591478362326519478487362519
074251683380409251152083479098714532235896714417032896849127365721365948563948027,974251683386479251152683479698714532235896714417532896849127365721365948563948127
247568139658193472913407586172806395539712864486359721321670950895200647764085213,247568139658193472913427586172846395539712864486359721321674958895231647764985213
580967340431528706976413052253680417698104523147235968719342685324856179065791234,582967341431528796976413852253689417698174523147235968719342685324856179865791234
139426875264587139875913264091274358358169740742835691527398406006752983980601527,139426875264587139875913264691274358358169742742835691527398416416752983983641527
169078453027543961354691728905167284716824539480059610540936172693712845271485396,169278453827543961354691728935167284716824539482359617548936172693712845271485396
062718590781549362590326781925631847847952613603874905458200176176485239239167458,362718594781549362594326781925631847847952613613874925458293176176485239239167458
463921758587406090912578346746319025250764139091285674125847963874693512639152407,463921758587436291912578346746319825258764139391285674125847963874693512639152487
894317250652489071173265498946803125520694830738152649217540983389721564460938712,894317256652489371173265498946873125521694837738152649217546983389721564465938712
258130769304709520679520134835601297461297085927385641196872453782453916543916872,258134769314769528679528134835641297461297385927385641196872453782453916543916872
109254837502837916378916254956403781817695423234781695791562348625348079403100562,169254837542837916378916254956423781817695423234781695791562348625348179483179562
728364195159027430463901782081732649237496518694185273340619857916570324875043961,728364195159827436463951782581732649237496518694185273342619857916578324875243961
531264809798531426264708153179453600826179345453826917982317564317045298645982700,531264879798531426264798153179453682826179345453826917982317564317645298645982731
031542678768390542452670391684137059529064130317259864845716923176923485293405716,931542678768391542452678391684137259529864137317259864845716923176923485293485716
391258674476319502285460190137592846509684731648173925714935208862740359950826417,391258674476319582285467193137592846529684731648173925714935268862741359953826417
613894527894752136752613948280305614461289053375461892046528371028107469137946085,613894527894752136752613948289375614461289753375461892946528371528137469137946285
275139846486275319139486025861754932392861574054392080907613458613548290548927160,275139846486275319139486725861754932392861574754392681927613458613548297548927163
500218906281936507963547218815623790632790851749851623496175382157382469328460075,574218936281936547963547218815623794632794851749851623496175382157382469328469175
942500817781249356635187029198062730073891642264305981829654173456713298317920564,942536817781249356635187429198462735573891642264375981829654173456713298317928564
009582164614379852582614739796823415823145906145796083001237548458961307230458691,379582164614379852582614739796823415823145976145796283961237548458961327237458691
319254876245687913678391542001940765924576138567813029192465387780129004456708291,319254876245687913678391542831942765924576138567813429192465387783129654456738291
540371608701698452968052371625107839407809265389265147193086724274913586856724913,542371698731698452968452371625147839417839265389265147193586724274913586856724913
432986715751032968906051423105293687203678154078105239524069871817524396369817542,432986715751432968986751423145293687293678154678145239524369871817524396369817542
275431908869572431134968502040897253352146897798253146010785324587324609423619780,275431968869572431134968572641897253352146897798253146916785324587324619423619785
651382749749610328328794650597261483483579210216438597175026934862903105934057802,651382749749615328328794651597261483483579216216438597175826934862943175934157862
746953108128467395395081746280614957461579283957032461600745839574398612830106574,746953128128467395395281746283614957461579283957832461612745839574398612839126574
789312645546987312213645907621459873954873126078006459037264508895031064462598731,789312645546987312213645987621459873954873126378126459137264598895731264462598731
492786351015294670687503429953428160176359840824671935748165093560932784209847516,492786351315294678687513429953428167176359842824671935748165293561932784239847516
315986207274103680698742301437615892561298073820374516186420735942537168053861924,315986247274153689698742351437615892561298473829374516186429735942537168753861924
568917034179423068234856079081209345345168792792534081903645817017392456456781923,568917234179423568234856179681279345345168792792534681923645817817392456456781923
840162753375489126612735498453918267198206504726543980560394812034021075281657349,849162753375489126612735498453918267198276534726543981567394812934821675281657349
098704056742156389165389720874261590539847261216593847653978010421635978987412630,398724156742156389165389724874261593539847261216593847653978412421635978987412635
